Testes de variação de epocas de treino para a rede neural com a base de dados Hill.
Formato (Qt. epocas, Accuracy, Tempo de execução)
(80, 94.65020576131687, 10.663442134857178)
(81, 94.65020576131687, 10.861819982528687)
(82, 93.4156378600823, 10.947008848190308)
(83, 94.65020576131687, 11.113033771514893)
(84, 93.82716049382715, 11.358386278152466)
(85, 95.06172839506173, 11.400424242019653)
(86, 93.4156378600823, 11.58510708808899)
(87, 92.5925925925926, 11.332916498184204)
(88, 93.82716049382715, 11.835299491882324)
(89, 93.00411522633745, 11.577259540557861)
(90, 95.06172839506173, 11.872777938842773)
(91, 93.00411522633745, 11.94238805770874)
(92, 92.18106995884774, 12.122883558273315)
(93, 95.06172839506173, 12.506494045257568)
(94, 95.06172839506173, 12.582669973373413)
(95, 93.00411522633745, 12.635096073150635)
(96, 95.06172839506173, 12.977564096450806)
(97, 95.06172839506173, 13.054365396499634)
(98, 95.06172839506173, 13.056385517120361)
(99, 93.00411522633745, 13.1494140625)
(100, 95.06172839506173, 13.587111711502075)
(101, 95.47325102880659, 13.539695739746094)
(102, 95.47325102880659, 13.849928379058838)
(103, 95.06172839506173, 12.470421314239502)
(104, 93.00411522633745, 13.206296682357788)
(105, 95.06172839506173, 11.90357518196106)
(106, 95.06172839506173, 9.012398481369019)
(107, 95.47325102880659, 9.629390954971313)
(108, 93.00411522633745, 14.6239914894104)
(109, 95.47325102880659, 9.286229133605957)
(110, 95.47325102880659, 8.269560813903809)
(111, 95.06172839506173, 8.64865756034851)
(112, 95.47325102880659, 9.225852012634277)
(113, 95.47325102880659, 9.869248390197754)
(114, 95.88477366255144, 11.589600563049316)
(115, 95.47325102880659, 12.075139999389648)
(116, 95.06172839506173, 12.379182577133179)
(117, 95.88477366255144, 15.929916143417358)
(118, 95.88477366255144, 15.732769250869751)
(119, 95.47325102880659, 13.930132627487183)
(120, 95.47325102880659, 11.934471130371094)
(121, 95.47325102880659, 11.804460525512695)
(122, 95.88477366255144, 11.163372039794922)
(123, 95.47325102880659, 10.621330499649048)
(124, 95.06172839506173, 10.01073670387268)
(125, 95.88477366255144, 15.76132082939148)
(126, 95.88477366255144, 16.86993718147278)
(127, 95.06172839506173, 16.56947922706604)
(128, 96.70781893004116, 17.03262686729431)
(129, 95.47325102880659, 17.300316333770752)
(130, 96.29629629629629, 15.745241165161133)
(131, 95.88477366255144, 16.114428520202637)
(132, 96.70781893004116, 10.114969730377197)
(133, 95.88477366255144, 12.098276853561401)
(134, 97.11934156378601, 17.612886428833008)
(135, 93.00411522633745, 17.420331954956055)
(136, 95.88477366255144, 18.250135898590088)
(137, 96.29629629629629, 17.78742241859436)
(138, 95.88477366255144, 15.354357242584229)
(139, 96.29629629629629, 18.438852548599243)
(140, 95.88477366255144, 18.867958545684814)
(141, 97.11934156378601, 18.96122646331787)
(142, 95.88477366255144, 19.019890785217285)
(143, 95.88477366255144, 19.325008630752563)
(144, 95.06172839506173, 19.106552124023438)
(145, 95.88477366255144, 15.538794994354248)
(146, 96.70781893004116, 18.176227807998657)
(147, 97.11934156378601, 19.614223957061768)
(148, 97.11934156378601, 12.034791231155396)
(149, 96.29629629629629, 14.021269083023071)
(150, 96.29629629629629, 19.701852321624756)
(151, 96.29629629629629, 20.61467719078064)
(152, 96.29629629629629, 20.624759197235107)
(153, 96.29629629629629, 14.609596014022827)
(154, 95.06172839506173, 11.488298892974854)
(155, 96.70781893004116, 11.619703531265259)
(156, 96.70781893004116, 11.772449970245361)
(157, 97.11934156378601, 14.788713455200195)
(158, 97.11934156378601, 21.228020429611206)
(159, 97.11934156378601, 24.16163730621338)
(160, 97.53086419753086, 20.958121299743652)
(161, 97.11934156378601, 20.689116716384888)
(162, 96.29629629629629, 21.826230764389038)
(163, 97.11934156378601, 12.525229454040527)
(164, 96.70781893004116, 19.516743659973145)
(165, 96.70781893004116, 21.807258129119873)
(166, 96.70781893004116, 21.40959334373474)
(167, 95.88477366255144, 21.737019062042236)
(168, 97.11934156378601, 21.814175367355347)
(169, 97.11934156378601, 21.676780462265015)
(170, 96.70781893004116, 21.960782527923584)
(171, 96.29629629629629, 22.07794976234436)
