Testes de variação de epocas de treino para a rede neural com a base de dados Hill.
Formato (Qt. epocas, Accuracy, Tempo de execução)
(155, 51.440329218106996, 12.211885213851929)
(156, 51.440329218106996, 12.282272100448608)
(157, 51.440329218106996, 12.315876722335815)
(158, 51.440329218106996, 12.39064359664917)
(159, 51.440329218106996, 12.490991353988647)
(160, 51.440329218106996, 12.609517097473145)
(161, 51.440329218106996, 12.823786497116089)
(162, 51.440329218106996, 12.80307912826538)
(163, 51.440329218106996, 13.137403964996338)
(164, 51.440329218106996, 13.010948419570923)
(165, 51.440329218106996, 13.047897815704346)
(166, 51.440329218106996, 13.073673009872437)
(167, 51.440329218106996, 13.122133016586304)
(168, 51.440329218106996, 13.340455532073975)
(169, 51.440329218106996, 13.421948909759521)
(170, 51.440329218106996, 13.356542110443115)
(171, 51.440329218106996, 13.446331024169922)
(172, 51.440329218106996, 13.544629573822021)
(173, 51.440329218106996, 13.630672931671143)
(174, 51.440329218106996, 13.732177495956421)
(175, 51.440329218106996, 13.743542432785034)
(176, 51.440329218106996, 13.939156293869019)
(177, 51.440329218106996, 13.923314809799194)
(178, 51.440329218106996, 14.010825634002686)
(179, 51.440329218106996, 14.092540502548218)
(180, 51.440329218106996, 14.30239462852478)
(181, 51.440329218106996, 14.23286771774292)
(182, 51.440329218106996, 14.272258996963501)
(183, 51.440329218106996, 14.455416440963745)
(184, 51.440329218106996, 14.500708818435669)
(185, 51.440329218106996, 14.587437868118286)
(186, 51.440329218106996, 14.661573648452759)
(187, 51.440329218106996, 14.730204343795776)
(188, 51.440329218106996, 14.7529296875)
(189, 51.440329218106996, 14.888236045837402)
(190, 51.440329218106996, 14.983768463134766)
(191, 51.440329218106996, 15.038225412368774)
(192, 51.440329218106996, 15.163684129714966)
(193, 51.440329218106996, 15.260440349578857)
(194, 51.440329218106996, 15.207347631454468)
(195, 51.440329218106996, 15.344241380691528)
(196, 51.440329218106996, 15.42139196395874)
(197, 51.440329218106996, 15.477109670639038)
(198, 51.440329218106996, 15.581775903701782)
(199, 51.440329218106996, 15.628468990325928)
(200, 51.440329218106996, 15.808219909667969)
(201, 51.440329218106996, 15.833978414535522)
(202, 51.440329218106996, 16.033689975738525)
(203, 51.440329218106996, 15.945119380950928)
(204, 51.440329218106996, 16.133636951446533)
(205, 51.440329218106996, 16.12710690498352)
(206, 51.440329218106996, 16.165536880493164)
(207, 51.440329218106996, 16.362319946289062)
(208, 51.440329218106996, 16.368651151657104)
(209, 51.440329218106996, 16.446898698806763)
(210, 51.440329218106996, 16.614572048187256)
(211, 51.440329218106996, 16.548563480377197)
(212, 51.440329218106996, 16.648829221725464)
(213, 51.440329218106996, 16.882988452911377)
(214, 51.440329218106996, 16.873844623565674)
(215, 51.440329218106996, 16.921319246292114)
(216, 51.440329218106996, 17.1341392993927)
(217, 51.440329218106996, 17.0877685546875)
(218, 51.440329218106996, 17.07299566268921)
(219, 51.440329218106996, 17.29326558113098)
(220, 51.440329218106996, 17.356950759887695)
(221, 51.440329218106996, 17.451069593429565)
(222, 51.440329218106996, 17.56624960899353)
(223, 51.440329218106996, 17.567280054092407)
(224, 51.440329218106996, 17.682718992233276)
(225, 51.440329218106996, 17.820828437805176)
(226, 51.440329218106996, 17.79977297782898)
(227, 51.440329218106996, 17.84518074989319)
(228, 51.440329218106996, 18.063678979873657)
(229, 51.440329218106996, 17.950937032699585)
(230, 51.440329218106996, 18.040311574935913)
(231, 51.440329218106996, 18.33357000350952)
(232, 51.440329218106996, 18.28962230682373)
(233, 51.440329218106996, 18.375128269195557)
(234, 51.440329218106996, 18.59025287628174)
(235, 51.440329218106996, 18.445005178451538)
(236, 51.440329218106996, 18.607582569122314)
(237, 51.440329218106996, 18.574443340301514)
(238, 51.440329218106996, 18.75612211227417)
(239, 51.440329218106996, 18.860268115997314)
(240, 51.440329218106996, 18.840596199035645)
(241, 51.440329218106996, 18.90030598640442)
(242, 51.440329218106996, 19.163853645324707)
(243, 51.440329218106996, 19.250558614730835)
(244, 51.440329218106996, 19.23785161972046)
(245, 51.440329218106996, 19.26089382171631)
(246, 51.440329218106996, 19.43824338912964)
(247, 51.440329218106996, 20.00404667854309)
(248, 51.440329218106996, 19.638113498687744)
(249, 51.440329218106996, 19.672088623046875)
